cadence,x,y
,-1,-1
95933,-0.001137622118,0.00923178505898
95934,0.00840522885369,-0.000296900333753
95935,0.0382607083029,-0.0203656423265
95936,0.0660575548629,-0.0322631473211
95937,0.0884450519782,-0.0476015389187
95938,-0.208717121276,0.0599821097914
95939,-0.207207482819,0.0545859656441
95940,-0.170584885789,0.0495512893518
95941,-0.139519247288,0.0435705428583
95942,-0.121338932568,0.0389697167052
95943,-0.101146526741,0.0385282825106
95944,-0.0626560063585,0.0286054949379
95945,-0.0236506842007,0.0099483721631
95946,0.00446114806087,-0.00869196793372
95947,0.0314554553117,-0.0159990136484
95948,0.0561431305022,-0.0384710863866
95949,0.0960080204568,-0.0607383069709
95950,-0.222102920696,0.0617397638067
95951,-0.346965176275,0.0897975710534
95952,-0.321970712505,0.0815943872904
95953,-0.291547494343,0.0748240585847
95954,-0.258721923003,0.0682645628485
95955,-0.228129486556,0.0624321437185
95956,-0.198434018236,0.0604146999197
95957,-0.169414970938,0.0496660939302
95958,-0.113383280034,0.0392163389866
95959,-0.0921653183653,0.0307695688789
95960,-0.0606220121133,0.0234993200387
95961,-0.0354616057526,0.0141945413631
95962,-0.00975037006355,0.00946958180235
95963,0.0164490073174,-0.00662289651202
95964,0.0570355703921,-0.0320591337709
95965,0.0891227442092,-0.0610983822911
95966,0.130767427462,-0.0785918106869
95967,0.160097019759,-0.106286973906
95968,0.192230081637,-0.119069314262
95969,0.228578837572,-0.130778027055
95970,0.248563744037,-0.155156718644
95971,0.273329528182,-0.162915322281
95972,0.288713336593,-0.186376068446
95973,0.309257252257,-0.188086232203
95976,-0.420348626108,0.112465612023
95977,-0.399423400596,0.107310106545
95978,-0.374169992846,0.101612487126
95979,-0.355602717307,0.0953654216874
95980,-0.321382833253,0.0858904536057
95981,-0.292022368734,0.0818217458506
95982,-0.269348142855,0.0803003245306
95983,-0.268293862222,0.0778807990493
95984,-0.240956980034,0.0699398110804
95985,-0.212952762242,0.0689083390866
95986,-0.192689186156,0.0626207733467
95987,-0.158745727221,0.0519140291336
95988,-0.136728823876,0.0511971062346
95989,-0.115073530313,0.0433541845753
95990,-0.0807849985072,0.0386720834053
95992,-0.0176043948335,0.0217269750757
95993,0.0154685005488,0.000568564558376
95994,0.0389154150601,-0.0172572973272
95995,0.0654560031137,-0.0276195318612
95996,0.0989820510105,-0.0533141731529
95997,0.133813738588,-0.080763956412
95998,-0.353432550745,0.0962169103937
95999,-0.39007455234,0.0989590386477
96000,-0.36635722814,0.0952120969086
96001,-0.336881214377,0.0878246747728
96002,-0.309379513656,0.0810027624037
96003,-0.281664269861,0.0771805625042
96004,-0.231970830224,0.0647828376799
96005,-0.207501459507,0.0661358100381
96006,-0.184891466915,0.0563948412733
96007,-0.147163936875,0.0520269148623
96008,-0.117045171056,0.045199492461
96009,-0.0917256923326,0.0359839889549
96010,-0.0644830448577,0.0349806721795
96011,-0.0298539075674,0.0221877950037
96012,-0.00160018664117,0.00715787601918
96013,0.0259742927383,-0.00868744432181
96014,0.0443606089941,-0.00824969182877
96015,0.0748089667508,-0.034908546333
96016,0.106584966854,-0.0512089868919
96017,0.134316569102,-0.0712187349682
96018,0.157704529574,-0.0864085091881
96019,0.1976687374,-0.118486257642
96020,0.215391081211,-0.121008145083
96022,-0.159630313164,0.0546520876819
96023,-0.193755278124,0.0635059467722
96024,-0.156376196865,0.052155771765
96025,-0.0997869719405,0.0351660088326
96026,-0.0639931804529,0.0277260613837
96027,-0.03502650425,0.0183328712407
96028,-0.014156640112,0.0161433192865
96029,0.00713782192708,0.00498622573298
96030,0.0382156106927,-0.00186242385857
96031,0.0563065274763,-0.020170713947
96032,0.0853101251164,-0.0481101237447
96033,0.102961607065,-0.0547509238512
96034,-0.344060683334,0.100052776258
96035,-0.475183339234,0.120249473899
96036,-0.439748268083,0.109841253463
96037,-0.401482858946,0.103456732193
96038,-0.37331793712,0.0955319465187
96039,-0.327136987819,0.0858201030473
96040,-0.311068690713,0.0819570746862
96042,-0.25286511581,0.071342361957
96043,-0.232017982515,0.0666996196844
96045,-0.196355270482,0.0580289544759
96046,-0.181867219321,0.0584655876392
96047,-0.168766476422,0.0536073127105
96048,-0.15932296386,0.0523707051119
96049,-0.135819044612,0.0488084328973
96050,-0.111661604197,0.0408001782589
96051,-0.0815264413652,0.0388693634389
96052,-0.0645013790535,0.026596164069
96053,-0.0521896072173,0.0259451176316
96054,-0.0387745541637,0.024972650635
96055,-0.0154489722808,0.013298607417
96056,-0.00675195919798,0.0130870382501
96057,0.0103734302617,0.0084077637494
96058,0.0124867353737,0.00159055743155
96059,0.0237602859023,-0.0076076524279
96060,0.0443609697495,-0.0188383003567
96061,0.0589847377954,-0.0109803179803
96062,0.0777941855312,-0.0431053511176
96063,0.108980811155,-0.0582094687113
96064,0.121587300797,-0.0711989319931
96065,0.138010593701,-0.0739189703011
96067,0.187952764864,-0.106996890159
96068,0.218720696786,-0.122269976948
96069,0.244086838714,-0.140348583291
96071,-0.381119438527,0.112127768214
96072,-0.422771802239,0.109124426397
96073,-0.385373674839,0.108036648474
96074,-0.356866317651,0.100075705197
96075,-0.317324909775,0.0905364139181
96076,-0.295206905795,0.0852353940897
96077,-0.272314022884,0.0799965789477
96078,-0.23878002243,0.0758529047897
96079,-0.211091590761,0.0686816360389
96080,-0.189301254547,0.0644955379743
96081,-0.140088218957,0.0545927000711
96082,-0.116268716963,0.0446706237255
96083,-0.0746072859992,0.033451575326
96084,-0.0340196212342,0.0246419081415
96085,-0.00558591060796,0.0159258065581
96086,0.018783981112,0.00217133927323
96087,0.0385098081171,-0.0111527227247
96088,0.0672124427517,-0.0268013882291
96089,0.09741978437,-0.040560964084
96090,0.129637296152,-0.0555334061793
96091,0.148731131439,-0.0768142407356
96092,0.182591084484,-0.0909702585149
96094,-0.276963625018,0.0803400887278
96095,-0.291809569863,0.0863390384094
96096,-0.270412439815,0.0738861037221
96097,-0.244686597528,0.0695950772812
96098,-0.199951427093,0.0616504181212
96099,-0.159541569678,0.0533491956945
96100,-0.13063360093,0.0453326211279
96101,-0.101908133245,0.0431811691676
96103,-0.0421002066945,0.0264217149811
96104,-0.010163122645,0.0194911843132
96105,0.00722756353142,0.00638674208588
96106,-0.424328167805,0.113876028245
96107,-0.46769878215,0.117960003208
96108,-0.444600858914,0.110852454738
96109,-0.417740012605,0.110902147327
96110,-0.400409620451,0.102608544196
96111,-0.381001526519,0.101556315593
96112,-0.355375978737,0.0893814970824
96113,-0.31290486915,0.084740589618
96114,-0.283867019302,0.075636040779
96115,-0.249311033924,0.0691353167442
96116,-0.215998624291,0.0658168001479
96117,-0.189202673633,0.0614765268182
96118,-0.150047918441,0.0513819410188
96119,-0.125515810401,0.0461150781863
96120,-0.0859422547253,0.0388677379557
96121,-0.0689694563141,0.029818717803
96122,-0.0363710984587,0.0272461362027
96123,-0.00850112053467,0.0142930392092
96124,0.023228852832,-0.000791821740418
96125,0.0501268757769,-0.0116091384362
96126,0.0755889858768,-0.028658294234
96127,0.095897984488,-0.0506210467621
96128,0.127947662145,-0.0651107990968
96129,0.139074065748,-0.0603170927362
96131,-0.365508405433,0.0972922984962
96132,-0.344009034529,0.0959714301447
96133,-0.311182536013,0.0847372889938
96134,-0.289827196769,0.0809085063834
96135,-0.265528618208,0.0741834503794
96136,-0.233545647849,0.0673663295566
96137,-0.211105834663,0.0640642016431
96138,-0.178810839291,0.060385699769
96139,-0.153594530801,0.0526689064843
96140,-0.117893893302,0.0480975590484
96141,-0.0676354224241,0.0315111232444
96142,-0.031849902477,0.0229072133215
96143,0.00233823605546,0.0114096426807
96144,0.0375038423186,-0.00570831934506
96145,0.0830272198911,-0.0298932054747
96146,0.115756723093,-0.0640465942315
96147,0.140845395438,-0.0799485728878
96148,0.160585868036,-0.0919621959564
96149,0.183295625512,-0.101056325055
96150,0.206686956907,-0.115444944838
96151,0.230893382113,-0.125307196773
96152,0.245505777274,-0.131739766805
96154,-0.300751135567,0.0840066149361
96155,-0.345803250233,0.09310374186
96156,-0.305490328508,0.0893904326357
96157,-0.278903079299,0.077916224337
96158,-0.234839517306,0.0706148004459
96159,-0.192452057874,0.0601467172177
96160,-0.150455150023,0.0529505453631
96161,-0.121496340307,0.0481322295967
96162,-0.0742887213311,0.0386544550507
96163,-0.040852904898,0.0230460952288
96164,0.0123483950986,0.00333686851865
96165,0.0579537039267,-0.0193766672778
96167,-0.165871153364,0.0577113386374
96168,-0.141493845916,0.0595866664488
96169,-0.110437392189,0.0518286229299
96170,-0.0905725566347,0.0470531085355
96171,-0.0630872869549,0.0397415763964
96172,-0.0304291038089,0.0324754656363
96173,-0.00537374613234,0.0244236351355
96174,0.00889986609882,0.0175998510622
96175,0.0276052416932,0.0105388176416
96176,0.0500098070545,0.00163217618546
96177,0.0675037673821,-0.00951618266099
96178,-0.341057434244,0.0987914428917
96179,-0.420121200419,0.106048660926
96180,-0.393570937704,0.10261980769
96181,-0.365194528283,0.0944883037699
96182,-0.337515105165,0.0832731787825
96183,-0.312332678097,0.0848184354242
96184,-0.286835026486,0.0824709589435
96185,-0.278017790986,0.0757635703946
96186,-0.253809906092,0.0746207454785
96187,-0.23840837027,0.0705113958588
96188,-0.206192625783,0.0652137691671
96189,-0.153150123804,0.0542927522159
96190,-0.124367519259,0.0501099482029
96191,-0.108815561852,0.0403038541731
96192,-0.0755001172747,0.0337273064552
96193,-0.0569103651012,0.0324530439785
96194,-0.0382796818084,0.0254236695303
96195,0.00606620402662,0.00948467103308
96196,0.0339964906967,-0.000814312503517
96197,0.0441720246617,-0.00587041020506
96198,0.0681930112323,-0.0261745319792
96199,0.0911015538444,-0.0376759418226
96200,0.11790411348,-0.0526733800045
96202,-0.275208895203,0.0823512618844
96203,-0.313338757991,0.0864931724229
96204,-0.279685764705,0.0787634642941
96205,-0.232803035624,0.0718449508336
96206,-0.207043004388,0.0660187450611
96207,-0.161003279485,0.0564819170497
96208,-0.111607537207,0.0420631502708
96209,-0.085735328627,0.0383467809325
96210,-0.0584400942921,0.0344165664828
96211,-0.0411179806988,0.0258977833663
96212,-0.0111182864638,0.0214524409229
96213,0.0204445838602,0.00879361722995
