cadence,x,y
97983,688.897840,806.308960
97984,688.942582,806.275641
97985,689.037157,806.208466
97986,689.099375,806.182363
97987,689.165411,806.152666
97988,689.256731,806.099799
97989,689.331086,806.073268
97991,688.487644,806.566782
97992,688.411290,806.598529
97993,688.486456,806.554550
97994,688.513584,806.519772
97995,688.554569,806.503763
97996,688.594679,806.480524
97997,688.620245,806.491482
97998,688.651074,806.475526
97999,688.722516,806.418690
98000,688.749484,806.387156
98001,688.803688,806.367589
98002,688.451403,806.583915
98003,688.388982,806.606012
98004,688.435586,806.588058
98005,688.501795,806.528821
98006,688.527606,806.514888
98007,688.584346,806.492078
98008,688.626489,806.466344
98009,688.661240,806.478414
98010,688.714912,806.422072
98011,688.743089,806.399175
98012,688.786543,806.371438
98013,688.840405,806.350544
98014,688.494396,806.564123
98015,688.497969,806.545193
98016,688.561812,806.506818
98017,688.603492,806.483724
98018,688.672100,806.464515
98019,688.717805,806.424772
98020,688.746065,806.411936
98021,688.827007,806.355082
98022,688.879614,806.320457
98023,688.928275,806.283135
98024,689.005799,806.232951
98025,689.048708,806.204347
98026,688.308300,806.660589
98027,688.258834,806.704641
98028,688.310457,806.679716
98029,688.350153,806.667223
98030,688.406706,806.628530
98031,688.438230,806.605317
98032,688.515570,806.554516
98033,688.570628,806.512776
98034,688.579945,806.513728
98035,688.666393,806.481493
98036,688.716187,806.449853
98037,688.771018,806.409517
98038,688.320054,806.686253
98039,688.292535,806.701971
98040,688.355616,806.657478
98041,688.430576,806.609282
98042,688.479630,806.587101
98043,688.561340,806.533139
98044,688.638471,806.471924
98045,688.701141,806.464591
98046,688.747331,806.416426
98047,688.818779,806.379778
98048,688.863119,806.334821
98049,688.950220,806.292747
98050,688.391374,806.645178
98051,688.364174,806.625926
98052,688.437341,806.607822
98053,688.499865,806.573734
98054,688.575575,806.527256
98055,688.660459,806.475841
98056,688.712258,806.456981
98057,688.760199,806.418083
98058,688.814082,806.379338
98059,688.856257,806.344719
98060,688.925870,806.309247
98061,688.968816,806.283431
98062,688.366119,806.641438
98063,688.359814,806.656020
98064,688.410719,806.623294
98065,688.486066,806.587261
98066,688.568922,806.522866
98067,688.634875,806.492686
98068,688.725133,806.440674
98069,688.784731,806.390266
98070,688.843546,806.351116
98071,688.935516,806.305760
98072,688.987517,806.271030
98073,689.059909,806.210800
98074,688.419751,806.626096
98075,688.370025,806.630879
98076,688.464898,806.594464
98077,688.550309,806.539268
98078,688.620604,806.492062
98079,688.718445,806.441209
98080,688.791588,806.398908
98081,688.851582,806.341568
98082,688.944735,806.295077
98083,689.005908,806.246868
98084,689.091478,806.202620
98085,689.178783,806.140659
98087,688.007763,806.843787
98088,687.923895,806.901488
98089,687.947867,806.885550
98090,688.009357,806.859258
98091,688.046081,806.834632
98092,688.101047,806.800866
98093,688.145352,806.796455
98094,688.200120,806.770786
98095,688.261803,806.703792
98096,688.307238,806.679625
98098,688.380500,806.620654
98099,688.410808,806.599790
98100,688.500573,806.538865
98101,688.543692,806.524806
98102,688.570314,806.508770
98103,688.642774,806.468957
98104,688.686855,806.460929
98105,688.736975,806.416910
98106,688.783971,806.387656
98107,688.816698,806.366888
98108,688.856953,806.328503
98109,688.919327,806.292645
98110,688.524033,806.553230
98111,688.515773,806.551078
98112,688.553260,806.517429
98113,688.584297,806.502321
98114,688.673315,806.457573
98115,688.716374,806.433177
98116,688.754729,806.399525
98117,688.816587,806.371267
98118,688.845707,806.344170
98119,688.912160,806.307883
98120,688.957894,806.262934
98121,688.990400,806.243370
98122,688.477845,806.585028
98123,688.422643,806.603683
98124,688.498784,806.538988
98125,688.575867,806.489784
98126,688.634269,806.478718
98127,688.698125,806.453047
98128,688.749549,806.409045
98129,688.798561,806.378719
98130,688.854631,806.319440
98131,688.897939,806.318876
98132,688.937918,806.292594
98133,689.006093,806.247312
98134,688.452182,806.615511
98135,688.412831,806.604562
98136,688.499522,806.546619
98137,688.540412,806.521073
98138,688.609263,806.479711
98139,688.688569,806.458480
98140,688.735726,806.413796
98141,688.803312,806.372837
98142,688.856688,806.329834
98143,688.918968,806.306236
98144,688.985311,806.249127
98145,689.026271,806.224850
98146,688.335540,806.659713
98147,688.308238,806.675866
98148,688.363245,806.636077
98149,688.436998,806.594168
98150,688.534344,806.541581
98151,688.587732,806.496981
98152,688.683160,806.452203
98153,688.738789,806.430290
98154,688.803775,806.376981
98155,688.852710,806.338052
98156,688.909948,806.302003
98157,688.981008,806.268828
98158,688.154781,806.757917
98159,688.123574,806.785219
98160,688.194224,806.770167
98161,688.246844,806.721951
98162,688.316950,806.665388
98163,688.371344,806.635250
98164,688.417697,806.609326
98165,688.534413,806.538055
98166,688.589369,806.507517
98167,688.696613,806.456793
98168,688.780772,806.384311
98169,688.823607,806.371445
98170,687.939158,806.870949
98171,687.788564,806.952025
98172,687.839411,806.944514
98173,687.902020,806.898225
98174,687.965971,806.873059
98175,688.033733,806.848713
98176,688.127448,806.795525
98177,688.194955,806.757887
98178,688.270320,806.697626
98179,688.352478,806.649253
98180,688.416533,806.610015
98181,688.536428,806.538968
98183,688.162897,806.741854
98184,688.121708,806.785890
98185,688.154560,806.793973
98186,688.212296,806.724971
98187,688.234403,806.711124
98188,688.276959,806.718241
98189,688.337418,806.674249
98190,688.377240,806.647309
98191,688.434722,806.610056
98192,688.475546,806.597152
98193,688.520437,806.563179
98194,688.254322,806.717162
98195,688.213380,806.758198
98196,688.291479,806.702203
98197,688.354107,806.656377
98198,688.366654,806.651622
98199,688.414927,806.629189
98200,688.442951,806.609414
98201,688.509149,806.550766
98202,688.579462,806.514478
98203,688.622920,806.480480
98204,688.707646,806.459189
98205,688.757352,806.412480
98206,688.279377,806.716744
98207,688.262233,806.723125
98208,688.315761,806.676676
98209,688.363228,806.636356
98210,688.426502,806.610278
98211,688.495252,806.563041
98212,688.556454,806.531728
98213,688.619377,806.495719
98214,688.668264,806.475445
98215,688.750686,806.419234
98216,688.802457,806.379850
98217,688.837286,806.386467
98218,688.351455,806.650965
98219,688.334367,806.672665
98220,688.392645,806.631374
98221,688.462817,806.599525
98222,688.532416,806.553990
98223,688.584602,806.514618
98224,688.652739,806.484324
98225,688.707612,806.437117
98226,688.786677,806.387690
98227,688.826257,806.378788
98228,688.876562,806.342774
98229,688.951195,806.288493
98230,688.264617,806.725196
98231,688.254149,806.711553
98232,688.286434,806.695079
98233,688.354201,806.650092
98234,688.412228,806.616362
98236,688.577135,806.519012
98237,688.634529,806.504286
98238,688.700632,806.472719
98239,688.778792,806.404094
98240,688.830381,806.375052
98241,688.871660,806.340863
98242,688.394144,806.645406
98243,688.374967,806.648783
98244,688.450053,806.599148
98245,688.531649,806.560329
98246,688.584994,806.523734
98247,688.688698,806.472708
98248,688.740181,806.422674
98249,688.805464,806.391629
98250,688.862586,806.353095
98251,688.928537,806.300605
98252,689.023633,806.233577
98253,689.081717,806.215681
98254,688.604394,806.525908
98255,688.628448,806.506445
98256,688.688866,806.468294
98257,688.764164,806.415329
98258,688.835767,806.368268
98259,688.899190,806.313435
98260,688.988704,806.260126
98261,689.043938,806.227032
98262,689.135652,806.192605
98263,689.229491,806.134031
98264,689.290159,806.100412
98265,689.407315,806.051958
98266,688.089933,806.802257
98267,687.939745,806.888090
98268,687.993859,806.863032
98269,688.059591,806.821555
98270,688.153157,806.786008
98271,688.238299,806.722880
98272,688.314306,806.695314
98273,688.419844,806.636580
98274,688.489171,806.575626
98275,688.588502,806.519205
98276,688.705555,806.476628
98277,688.760415,806.428490
98279,688.253792,806.711415
98280,688.280880,806.706710
98281,688.337564,806.674547
98282,688.358164,806.654574
98283,688.432030,806.648383
98284,688.469214,806.605443
98285,688.543534,806.543549
98286,688.588194,806.522029
98287,688.654422,806.502660
