cadence,x,y
95828,1022.454211,932.796472
95829,1022.469038,932.799023
95830,1022.490097,932.787041
95831,1022.505718,932.795253
95832,1022.525440,932.805325
95833,1022.536623,932.796390
95834,1022.574364,932.808842
95835,1022.590511,932.803151
95836,1022.603665,932.797904
95837,1022.621413,932.813884
95838,1022.638519,932.805915
95839,1022.665123,932.808514
95840,1022.699075,932.800842
95841,1022.719346,932.801591
95842,1022.314506,932.784748
95843,1022.283919,932.814724
95844,1022.243239,932.878247
95845,1022.272395,932.876276
95846,1022.340762,932.792231
95847,1022.371316,932.806415
95848,1022.399950,932.800342
95849,1022.410860,932.797960
95850,1022.430431,932.797889
95851,1022.456169,932.791551
95852,1022.472506,932.800398
95853,1022.493417,932.792998
95854,1022.516862,932.796101
95855,1022.539812,932.803239
95856,1022.558465,932.807265
95857,1022.581519,932.810671
95858,1022.602424,932.798547
95859,1022.628376,932.803915
95860,1022.652861,932.804422
95861,1022.679133,932.812712
95862,1022.705387,932.807785
95863,1022.725171,932.807866
95864,1022.749458,932.802160
95865,1022.779071,932.809135
95866,1022.368734,932.805211
95867,1022.336931,932.782603
95868,1022.354471,932.797073
95869,1022.387092,932.812211
95870,1022.415247,932.815818
95871,1022.430195,932.799838
95872,1022.445833,932.813014
95873,1022.479997,932.790888
95874,1022.498373,932.805068
95875,1022.526570,932.789043
95876,1022.541411,932.804761
95877,1022.557124,932.800212
95880,1022.107411,932.774353
95881,1022.126459,932.777114
95882,1022.139653,932.789083
95883,1022.158091,932.794181
95884,1022.168320,932.792767
95885,1022.179863,932.797319
95886,1022.207834,932.804913
95887,1022.187840,932.898465
95888,1022.213993,932.798789
95889,1022.242808,932.791413
95890,1022.219910,932.886577
95891,1022.289489,932.805570
95892,1022.228474,932.874741
95893,1022.319174,932.781345
95894,1022.329703,932.780050
95895,1022.330441,932.792353
95896,1022.357897,932.790685
95897,1022.388964,932.798108
95898,1022.414044,932.808643
95899,1022.428951,932.805577
95900,1022.447539,932.799553
95901,1022.458725,932.803706
95902,1022.466852,932.797577
95903,1022.488431,932.808283
95904,1022.516015,932.817083
95905,1022.523811,932.808322
95906,1022.549188,932.787569
95907,1022.566768,932.797211
95908,1022.586651,932.798036
95909,1022.602387,932.788830
95910,1022.619396,932.802562
95911,1022.632899,932.804739
95912,1022.632939,932.809061
95913,1022.653071,932.807217
95914,1022.229400,932.807361
95915,1022.169618,932.790867
95916,1022.195829,932.788325
95917,1022.227228,932.863506
95918,1022.239893,932.768966
95919,1022.270550,932.856996
95920,1022.280706,932.809408
95921,1022.247117,932.906421
95922,1022.251630,932.904938
95923,1022.319686,932.793532
95924,1022.357531,932.792289
95925,1022.380099,932.794026
95926,1022.401222,932.797294
95927,1022.414427,932.804732
95928,1022.444913,932.805852
95929,1022.472927,932.800361
95930,1022.493643,932.802482
95931,1022.521219,932.799787
95932,1022.541823,932.784271
95933,1022.578735,932.801573
95934,1022.589955,932.808571
95935,1022.615370,932.812017
95936,1022.633183,932.805515
95937,1022.655189,932.815718
95938,1022.381491,932.890528
95939,1022.381578,932.793280
95940,1022.426044,932.792204
95941,1022.460881,932.793106
95942,1022.470892,932.788133
95943,1022.480450,932.814095
95944,1022.521486,932.801999
95945,1022.558467,932.797215
95946,1022.586789,932.799857
95947,1022.605569,932.807342
95948,1022.622149,932.803798
95949,1022.660453,932.812207
95950,1022.360606,932.787099
95951,1022.218507,932.886666
95952,1022.291026,932.794003
95953,1022.252715,932.883469
95954,1022.339661,932.796669
95955,1022.369614,932.795996
95956,1022.395983,932.812470
95957,1022.423942,932.816864
95958,1022.481933,932.811660
95959,1022.494124,932.808313
95960,1022.527334,932.798896
95961,1022.546494,932.795261
95962,1022.566298,932.807927
95963,1022.597447,932.803902
95964,1022.629001,932.814646
95965,1022.654319,932.804807
95966,1022.699251,932.814806
95967,1022.728660,932.806046
95968,1022.762549,932.816858
95969,1022.794326,932.818230
95970,1022.822862,932.812419
95971,1022.855416,932.814587
95972,1022.874041,932.813562
95973,1022.899489,932.828013
95975,1022.250030,932.813338
95976,1022.182965,932.791172
95977,1022.225120,932.845606
95978,1022.243712,932.856275
95979,1022.265996,932.826661
95980,1022.286924,932.863964
95981,1022.260697,932.893849
95982,1022.324668,932.793774
95983,1022.329697,932.803050
95984,1022.346619,932.804155
95985,1022.376486,932.813792
95986,1022.393693,932.812652
95987,1022.431424,932.807950
95988,1022.453656,932.813873
95989,1022.469716,932.809607
95990,1022.504089,932.819616
95991,1022.541562,932.815723
95992,1022.557436,932.821773
95993,1022.593158,932.812741
95994,1022.614265,932.812597
95995,1022.631569,932.810923
95996,1022.663514,932.810222
95997,1022.703161,932.809412
95998,1022.265133,932.800415
95999,1022.180861,932.895930
96000,1022.153246,932.903756
96001,1022.263586,932.789793
96002,1022.296556,932.897859
96003,1022.269739,932.909807
96004,1022.363280,932.793862
96005,1022.374966,932.810040
96006,1022.401903,932.808978
96007,1022.438248,932.813787
96008,1022.463711,932.809671
96009,1022.492686,932.797789
96010,1022.514431,932.816848
96011,1022.550694,932.809139
96012,1022.577485,932.800306
96013,1022.601348,932.796026
96014,1022.615876,932.821558
96015,1022.637865,932.810673
96016,1022.671017,932.819780
96017,1022.696598,932.809894
96018,1022.725880,932.820285
96019,1022.767173,932.808418
96020,1022.777868,932.819094
96021,1022.821783,932.812507
96022,1022.420988,932.819890
96023,1022.393781,932.827414
96024,1022.426196,932.814722
96025,1022.485966,932.808378
96026,1022.514835,932.806838
96027,1022.541856,932.798702
96028,1022.559927,932.811466
96029,1022.580095,932.812390
96030,1022.605286,932.815176
96031,1022.621950,932.808551
96032,1022.647786,932.810770
96033,1022.669996,932.816469
96034,1022.252048,932.794105
96035,1022.131432,932.785780
96036,1022.167631,932.786490
96037,1022.178154,932.889392
96038,1022.244490,932.855286
96039,1022.269476,932.799111
96040,1022.304389,932.825311
96041,1022.250756,932.896890
96042,1022.269271,932.904618
96043,1022.351384,932.801816
96044,1022.389275,932.805558
96045,1022.398003,932.804829
96046,1022.407575,932.813505
96047,1022.416378,932.814563
96048,1022.422726,932.814248
96049,1022.447190,932.817973
96050,1022.469194,932.812571
96051,1022.500884,932.815484
96052,1022.512922,932.806791
96053,1022.522940,932.809465
96054,1022.542546,932.811809
96055,1022.562111,932.798619
96056,1022.571523,932.807962
96057,1022.584458,932.815575
96058,1022.591570,932.810861
96059,1022.599165,932.804958
