cadence,x,y
95685,-1802.157303,-1621.841337
95706,-1802.301314,-1620.927604
95707,-1802.330312,-1620.831397
95708,-1802.291277,-1620.912548
95709,-1802.318847,-1620.815203
95710,-1802.285402,-1620.715710
95711,-1802.317560,-1620.810412
95715,-1802.314162,-1620.741182
95716,-1802.297821,-1620.757006
95717,-1802.299192,-1620.803465
95718,-1802.254248,-1620.731198
95719,-1802.278894,-1620.787748
95720,-1802.268163,-1620.785686
95721,-1802.318371,-1620.701666
95722,-1802.549580,-1621.261176
95723,-1802.381055,-1621.035927
95724,-1802.435840,-1621.058476
95725,-1802.557016,-1621.257289
95726,-1802.508031,-1621.047972
95727,-1802.359105,-1621.852038
95728,-1802.498066,-1621.079479
95729,-1802.485333,-1621.197934
95730,-1802.355287,-1620.917459
95731,-1802.378869,-1620.939432
95732,-1802.447428,-1621.165421
95733,-1802.443153,-1621.193366
95734,-1802.483799,-1621.443692
95735,-1801.900253,-1621.722058
95736,-1801.567047,-1621.942818
95737,-1802.099566,-1621.813249
95738,-1802.314441,-1620.874527
95739,-1802.315476,-1620.855538
95740,-1802.340842,-1620.910945
95741,-1802.296505,-1620.951328
95742,-1802.306585,-1620.904288
95743,-1802.308773,-1620.874283
95744,-1802.298577,-1620.954368
95745,-1802.315980,-1620.806455
95746,-1802.338606,-1620.866672
95747,-1802.315114,-1620.912176
95748,-1802.322726,-1620.794488
95749,-1802.311687,-1620.797840
95750,-1802.307586,-1620.800031
95751,-1802.316952,-1620.798529
95752,-1802.328615,-1620.767362
95753,-1802.322152,-1620.744723
95754,-1802.273011,-1620.705803
95755,-1802.311010,-1620.714053
95756,-1802.269221,-1620.755276
95757,-1802.254816,-1620.750251
95758,-1802.412107,-1620.896263
95759,-1802.432912,-1620.974629
95760,-1802.412062,-1620.993712
95761,-1802.395087,-1620.935033
95762,-1802.427405,-1621.028093
95763,-1802.408131,-1621.066791
95764,-1802.588865,-1621.738088
95765,-1802.244767,-1621.970903
95766,-1802.361240,-1621.005701
95767,-1802.384422,-1620.904770
95768,-1802.359015,-1621.645026
95769,-1802.489199,-1621.060224
95770,-1802.059046,-1621.731134
95771,-1801.984437,-1621.924659
95772,-1802.300531,-1620.902557
95773,-1802.317604,-1621.000307
95774,-1802.338852,-1620.929619
95775,-1802.299982,-1620.955196
95776,-1802.320782,-1620.900267
95777,-1802.271462,-1620.812581
95778,-1802.323120,-1620.775561
95779,-1802.295081,-1620.774479
95780,-1802.349288,-1620.742742
95781,-1802.292784,-1620.715621
95783,-1802.307449,-1620.916758
95784,-1802.312102,-1620.794690
95785,-1802.300091,-1620.787188
95786,-1802.327118,-1620.792433
95787,-1802.280178,-1620.708171
95788,-1802.318768,-1620.797939
95789,-1802.307051,-1620.711046
95790,-1802.287704,-1620.763304
95791,-1802.284088,-1620.781542
95792,-1802.264521,-1620.775110
95793,-1802.249942,-1620.781570
95794,-1802.445082,-1620.934971
95795,-1802.360512,-1621.915280
95796,-1802.511366,-1621.497620
95797,-1802.322164,-1621.924619
95798,-1802.495982,-1621.301379
95799,-1802.418281,-1621.696001
95800,-1802.344897,-1621.561082
95801,-1802.141452,-1621.777144
95802,-1802.353722,-1620.872067
95803,-1802.310820,-1620.920496
95804,-1802.270082,-1620.880518
95805,-1802.346661,-1620.881697
95806,-1802.340382,-1620.855161
95807,-1802.345524,-1620.842015
95808,-1802.337559,-1620.912796
95809,-1802.331055,-1620.925871
95810,-1802.319523,-1620.788420
95811,-1802.308819,-1620.773808
95812,-1802.294660,-1620.735104
95813,-1802.289707,-1620.824774
95814,-1802.318187,-1620.704236
95815,-1802.267819,-1620.737326
95816,-1802.265626,-1620.779914
95817,-1802.232918,-1620.725140
95818,-1802.425758,-1621.025432
95819,-1802.566145,-1621.109425
95820,-1802.287883,-1621.919780
95821,-1802.486192,-1621.495026
95822,-1802.358844,-1620.884119
95823,-1802.294528,-1620.918752
95824,-1802.298050,-1620.883316
95825,-1802.286201,-1620.990728
95826,-1802.343406,-1620.851505
95827,-1802.309987,-1620.936639
95828,-1802.324084,-1620.888606
95829,-1802.291013,-1620.812232
95830,-1802.321332,-1620.796603
95831,-1802.300582,-1620.797209
95832,-1802.341273,-1620.793267
95833,-1802.319437,-1620.789009
95834,-1802.290495,-1620.809883
95835,-1802.283722,-1620.801848
95836,-1802.267802,-1620.741407
95837,-1802.247938,-1620.766397
95838,-1802.275577,-1620.694817
95839,-1802.251358,-1620.765317
95840,-1802.240069,-1620.704130
95841,-1802.253411,-1620.670431
95842,-1802.390302,-1620.907114
95843,-1802.449175,-1621.117095
95844,-1802.128654,-1621.754282
95845,-1802.148492,-1621.718043
95846,-1802.339664,-1620.863123
95847,-1802.288031,-1621.011321
95848,-1802.322065,-1620.903264
95849,-1802.321210,-1620.887120
95850,-1802.328767,-1620.945604
95851,-1802.330410,-1620.865798
95852,-1802.305621,-1620.822428
95853,-1802.312391,-1620.780590
95854,-1802.334437,-1620.791841
95855,-1802.326595,-1620.776635
95856,-1802.295348,-1620.769279
95857,-1802.326391,-1620.847699
95858,-1802.269717,-1620.736619
95859,-1802.245546,-1620.766715
95860,-1802.265897,-1620.707811
95861,-1802.260673,-1620.754375
95862,-1802.279939,-1620.663566
95863,-1802.259227,-1620.658286
95864,-1802.238974,-1620.641136
95865,-1802.217350,-1620.674402
95866,-1802.310097,-1620.975941
95867,-1802.327988,-1620.866946
95868,-1802.286726,-1620.861236
95869,-1802.318037,-1620.991694
95870,-1802.324041,-1620.966301
95871,-1802.298025,-1620.943725
95872,-1802.307213,-1620.912738
95873,-1802.321526,-1620.806246
95874,-1802.302327,-1620.860588
95875,-1802.327711,-1620.800032
95876,-1802.325993,-1620.760049
95877,-1802.301939,-1620.722578
95880,-1802.451570,-1620.952503
95881,-1802.449827,-1620.954237
95882,-1802.412563,-1621.032579
95883,-1802.425672,-1621.021937
95884,-1802.417985,-1621.031037
95885,-1802.420609,-1621.026711
95886,-1802.521754,-1621.048059
95887,-1802.537814,-1621.789385
95888,-1802.404578,-1620.991782
95889,-1802.395293,-1620.992519
95890,-1802.391091,-1621.677618
95891,-1802.512327,-1621.223679
95892,-1801.858582,-1621.875982
95893,-1802.334975,-1620.900721
95894,-1802.336338,-1620.835300
95895,-1802.295537,-1620.892226
95896,-1802.285973,-1620.898298
95897,-1802.348430,-1620.912810
95898,-1802.329492,-1620.975370
95899,-1802.318521,-1620.936515
95900,-1802.318698,-1620.938926
95901,-1802.320859,-1620.925595
95902,-1802.300305,-1620.852726
95903,-1802.301576,-1620.855043
95904,-1802.311287,-1620.879152
95905,-1802.304333,-1620.840625
95906,-1802.302879,-1620.757594
95907,-1802.321864,-1620.753354
95908,-1802.305599,-1620.818081
95909,-1802.280454,-1620.802184
95910,-1802.265689,-1620.810132
95911,-1802.247047,-1620.766579
95912,-1802.254033,-1620.773403
95913,-1802.251357,-1620.759529
95914,-1802.526879,-1621.191653
95915,-1802.458393,-1621.055017
95916,-1802.447876,-1621.050391
95917,-1802.625827,-1621.527018
95918,-1802.387289,-1620.947178
95919,-1802.598169,-1621.460926
95920,-1802.448595,-1621.137068
95921,-1802.358194,-1621.783379
95922,-1802.128315,-1621.892856
95923,-1802.331741,-1620.877209
95924,-1802.318508,-1620.969844
95925,-1802.343428,-1620.944676
95926,-1802.313918,-1620.948335
95927,-1802.346883,-1620.919372
95928,-1802.317395,-1620.934793
95929,-1802.304545,-1620.912854
95930,-1802.293449,-1620.843845
95931,-1802.344078,-1620.772831
95932,-1802.325053,-1620.781449
95933,-1802.295785,-1620.805245
95934,-1802.308498,-1620.803323
95935,-1802.296274,-1620.829669
95936,-1802.286176,-1620.703436
95937,-1802.263913,-1620.747977
95938,-1802.400980,-1621.483070
95939,-1802.280356,-1621.001675
95940,-1802.332984,-1620.872881
95941,-1802.351393,-1620.880883
95942,-1802.314317,-1620.761667
95943,-1802.299551,-1620.891335
95944,-1802.321455,-1620.785447
95945,-1802.304541,-1620.759078
95946,-1802.308461,-1620.814563
95947,-1802.285747,-1620.744631
95948,-1802.264440,-1620.723304
95949,-1802.249689,-1620.758062
95950,-1802.322305,-1620.893027
95951,-1802.358958,-1621.660731
95952,-1802.452413,-1621.008447
95953,-1802.155662,-1621.754851
95954,-1802.332198,-1620.948195
95955,-1802.328388,-1620.892596
95956,-1802.326554,-1620.928851
95957,-1802.324004,-1620.977612
95958,-1802.334123,-1620.962733
95959,-1802.305338,-1620.907526
95960,-1802.339412,-1620.776854
95961,-1802.301519,-1620.746552
95962,-1802.292941,-1620.764610
95963,-1802.312044,-1620.724856
95964,-1802.270434,-1620.781572
95965,-1802.249210,-1620.738916
95966,-1802.256899,-1620.725376
95967,-1802.274300,-1620.671278
95968,-1802.257562,-1620.710111
95969,-1802.182994,-1620.639366
95970,-1802.184610,-1620.623888
95971,-1802.218782,-1620.567125
95972,-1802.165365,-1620.597587
95973,-1802.164724,-1620.595094
95975,-1802.534599,-1620.957551
95976,-1802.384747,-1620.981010
95977,-1802.610179,-1621.339660
95978,-1802.546021,-1621.412957
95979,-1802.567107,-1621.263424
95980,-1802.524526,-1621.478611
95981,-1802.119670,-1621.812132
95982,-1802.325475,-1620.882655
95983,-1802.351846,-1620.880251
95984,-1802.305698,-1620.930585
95985,-1802.299241,-1620.945159
95986,-1802.278054,-1620.945271
95987,-1802.308962,-1620.964621
95988,-1802.326748,-1620.926921
95989,-1802.321587,-1620.910602
95990,-1802.320411,-1620.844843
95991,-1802.336849,-1620.809945
95992,-1802.319032,-1620.784367
95993,-1802.309058,-1620.813053
95994,-1802.316464,-1620.836718
95995,-1802.254263,-1620.739148
95996,-1802.234905,-1620.746268
95997,-1802.248334,-1620.748549
95998,-1802.547968,-1621.094550
95999,-1802.520231,-1621.935950
96000,-1801.824001,-1621.911342
96001,-1802.380432,-1620.897401
96002,-1802.530172,-1621.618112
96003,-1802.133977,-1621.819608
96004,-1802.321481,-1620.964921
96005,-1802.276830,-1620.962722
96006,-1802.301969,-1620.973133
96007,-1802.311439,-1620.946873
96008,-1802.305346,-1620.901343
96009,-1802.325048,-1620.797167
96010,-1802.312617,-1620.822030
96011,-1802.343097,-1620.774473
96012,-1802.308457,-1620.806573
96013,-1802.320102,-1620.756893
96014,-1802.281591,-1620.775061
96015,-1802.255734,-1620.725817
96016,-1802.255836,-1620.755147
96017,-1802.225459,-1620.660952
96018,-1802.279013,-1620.704453
96019,-1802.235366,-1620.700963
96020,-1802.204286,-1620.655539
96021,-1802.225726,-1620.577097
96022,-1802.297172,-1620.948680
96023,-1802.284681,-1620.977241
96024,-1802.315685,-1620.946406
96025,-1802.316811,-1620.966589
96026,-1802.306818,-1620.896877
96027,-1802.308610,-1620.796449
96028,-1802.291983,-1620.778321
96029,-1802.289003,-1620.776692
96030,-1802.272836,-1620.706569
96031,-1802.273854,-1620.695211
96032,-1802.253472,-1620.743997
96033,-1802.248367,-1620.742101
96034,-1802.406031,-1620.886585
96035,-1802.449293,-1620.975517
96036,-1802.437777,-1621.017979
96037,-1802.503851,-1621.669600
96038,-1802.575613,-1621.462014
96039,-1802.372627,-1621.005807
96040,-1802.536809,-1621.220165
96041,-1802.128344,-1621.731980
96042,-1801.999251,-1621.793031
96043,-1802.291567,-1620.879907
96044,-1802.318137,-1620.919663
96045,-1802.328957,-1620.934208
96046,-1802.320823,-1620.957772
96047,-1802.311123,-1620.969711
96048,-1802.306879,-1620.944352
96049,-1802.320063,-1620.945420
96050,-1802.323242,-1620.948063
96051,-1802.337857,-1620.805098
96052,-1802.304902,-1620.847155
96053,-1802.306622,-1620.836863
96054,-1802.339918,-1620.775674
96055,-1802.331808,-1620.739918
96056,-1802.325634,-1620.739728
96057,-1802.296775,-1620.799384
96058,-1802.327605,-1620.729711
96059,-1802.315236,-1620.718091
96060,-1802.298009,-1620.748020
96061,-1802.286830,-1620.690649
96062,-1802.264480,-1620.767959
96063,-1802.277440,-1620.643565
96064,-1802.239260,-1620.708358
96065,-1802.263711,-1620.746105
96066,-1802.280815,-1620.709840
96067,-1802.269827,-1620.700534
96068,-1802.227234,-1620.678898
96069,-1802.184770,-1620.595607
96071,-1802.476497,-1621.300565
96072,-1802.361383,-1620.935298
96073,-1802.402783,-1620.891169
96074,-1802.412750,-1620.915689
96075,-1802.527652,-1621.394913
96076,-1802.017866,-1621.815421
96077,-1802.393476,-1620.894347
96078,-1802.303593,-1620.861859
96079,-1802.275075,-1620.943521
96080,-1802.301440,-1620.842585
96081,-1802.330945,-1620.931069
96082,-1802.329453,-1620.946368
96083,-1802.311661,-1620.881019
96084,-1802.304202,-1620.796101
96085,-1802.304220,-1620.832229
96086,-1802.309992,-1620.720773
96087,-1802.312735,-1620.708624
96088,-1802.266196,-1620.723440
96089,-1802.280384,-1620.687278
96090,-1802.265343,-1620.729750
96091,-1802.291643,-1620.684517
96092,-1802.278915,-1620.634601
96093,-1802.213178,-1620.612743
96094,-1802.317499,-1621.000128
96095,-1802.236637,-1621.717631
96096,-1801.644217,-1621.811349
96097,-1802.316975,-1620.868706
96098,-1802.364410,-1620.915816
96099,-1802.322747,-1620.970168
96100,-1802.348223,-1620.940492
96101,-1802.332440,-1620.808610
96102,-1802.307364,-1620.855464
96103,-1802.348067,-1620.786306
96104,-1802.329641,-1620.766601
96105,-1802.321538,-1620.773416
96106,-1802.546779,-1621.113710
96107,-1802.419732,-1621.022844
96108,-1802.458464,-1621.038454
96109,-1802.440643,-1621.067951
96110,-1802.636547,-1621.459195
96111,-1802.375408,-1620.989294
96112,-1802.519544,-1621.056568
96113,-1802.555461,-1621.425510
96114,-1801.755942,-1621.873240
96115,-1802.317726,-1620.844122
96116,-1802.336786,-1620.912293
96117,-1802.331257,-1620.973336
96118,-1802.326724,-1620.955483
96119,-1802.337856,-1620.924043
96120,-1802.311290,-1620.876426
96121,-1802.318640,-1620.881497
96122,-1802.326893,-1620.806982
96123,-1802.361732,-1620.742526
96124,-1802.319743,-1620.721137
96125,-1802.307225,-1620.705294
96126,-1802.311689,-1620.680449
96127,-1802.256426,-1620.719092
96128,-1802.249632,-1620.738084
96129,-1802.280867,-1620.705338
96130,-1802.412982,-1620.918950
96131,-1802.455169,-1621.805958
96132,-1802.622528,-1621.359113
96133,-1802.493796,-1621.250605
96134,-1802.324513,-1621.792518
96135,-1801.876012,-1621.823651
96136,-1802.296394,-1620.890430
96137,-1802.337652,-1620.904972
96138,-1802.303681,-1620.951323
96139,-1802.334310,-1620.949648
96140,-1802.325335,-1620.895042
96141,-1802.318535,-1620.892498
96142,-1802.343355,-1620.775067
96143,-1802.339328,-1620.728965
96144,-1802.307184,-1620.702991
96145,-1802.268860,-1620.763195
96146,-1802.276132,-1620.764339
96147,-1802.263983,-1620.739824
96148,-1802.273288,-1620.669522
96149,-1802.232217,-1620.630900
96150,-1802.254395,-1620.614153
96151,-1802.211482,-1620.662023
96152,-1802.210557,-1620.640843
96153,-1802.204219,-1620.626004
96154,-1802.400101,-1620.832461
96155,-1802.469249,-1621.044653
96156,-1802.462061,-1620.994983
96157,-1802.330122,-1621.783365
96158,-1802.298553,-1620.853521
96159,-1802.310100,-1620.962330
96160,-1802.331652,-1620.952932
96161,-1802.339948,-1620.916621
96162,-1802.347742,-1620.805177
96163,-1802.348544,-1620.776535
96164,-1802.335041,-1620.731301
96165,-1802.269345,-1620.666757
96167,-1802.334775,-1620.980862
96168,-1802.302194,-1620.895517
96169,-1802.333950,-1620.926341
96170,-1802.323555,-1620.880157
96171,-1802.318174,-1620.856385
96172,-1802.318118,-1620.792574
96173,-1802.334874,-1620.810310
96174,-1802.317044,-1620.741364
96175,-1802.296429,-1620.775684
96176,-1802.282619,-1620.767235
96177,-1802.292589,-1620.748334
96178,-1802.686734,-1621.428714
96179,-1802.403168,-1620.949103
96180,-1802.609959,-1621.561431
96181,-1802.229420,-1621.831368
96182,-1802.307279,-1621.873948
96183,-1802.523505,-1621.462072
96184,-1802.061920,-1621.740723
96185,-1802.239336,-1621.761687
96186,-1802.348241,-1620.898638
96187,-1802.315517,-1620.880433
96188,-1802.285057,-1620.952392
96189,-1802.338391,-1620.957598
96190,-1802.327249,-1620.915747
96191,-1802.340171,-1620.914622
96192,-1802.345773,-1620.906163
96193,-1802.329997,-1620.750968
96194,-1802.306778,-1620.787946
96195,-1802.297211,-1620.731115
96196,-1802.317584,-1620.709583
96197,-1802.302779,-1620.747536
96198,-1802.271718,-1620.729174
96199,-1802.262340,-1620.755015
96200,-1802.272101,-1620.751062
96201,-1802.280822,-1620.723015
96202,-1802.464477,-1620.886582
96203,-1802.486255,-1621.241465
96204,-1802.378960,-1621.750729
96205,-1802.295473,-1620.874192
96206,-1802.284667,-1620.956239
96207,-1802.321293,-1620.930828
96208,-1802.325199,-1620.850593
96209,-1802.330428,-1620.899527
96210,-1802.310602,-1620.816279
96211,-1802.324069,-1620.748768
96212,-1802.340147,-1620.767185
96213,-1802.315344,-1620.683041
96214,-1802.524898,-1621.140953
96215,-1802.401127,-1620.911490
96216,-1802.480296,-1621.040438
96217,-1802.346076,-1621.063077
96218,-1802.393947,-1621.803380
96219,-1802.367221,-1621.840923
96220,-1802.342384,-1620.883033
96221,-1802.285313,-1620.981066
96222,-1802.340217,-1620.974940
96223,-1802.327822,-1620.915130
96224,-1802.320065,-1620.865704
96225,-1802.325016,-1620.856263
96226,-1802.307850,-1620.827049
96227,-1802.335267,-1620.826211
96228,-1802.305559,-1620.674640
96229,-1802.280830,-1620.767538
96230,-1802.259924,-1620.750739
96231,-1802.261949,-1620.746472
96232,-1802.273636,-1620.707747
96233,-1802.289075,-1620.700829
96234,-1802.254789,-1620.671494
96235,-1802.213404,-1620.677333
96236,-1802.184956,-1620.630486
96237,-1802.172992,-1620.601929
96238,-1802.416675,-1620.929098
96239,-1802.453348,-1620.955637
96240,-1802.598463,-1621.384894
96241,-1802.092506,-1621.709575
96242,-1802.299646,-1620.936096
96243,-1802.303565,-1620.980089
96244,-1802.384509,-1620.928294
96245,-1802.354732,-1620.922562
96246,-1802.321910,-1620.862013
96247,-1802.301462,-1620.841327
96248,-1802.311222,-1620.773390
96249,-1802.326739,-1620.701748
96250,-1802.451087,-1620.957409
96251,-1802.696042,-1621.181103
96252,-1802.715864,-1621.236296
96253,-1802.538619,-1621.053641
96254,-1802.511951,-1621.041905
96255,-1802.438170,-1621.026887
96256,-1802.228882,-1621.750404
96257,-1802.404026,-1620.911003
96258,-1802.454056,-1621.121204
96259,-1801.931912,-1621.764657
96260,-1802.287099,-1620.972093
96261,-1802.328467,-1620.964679
96263,-1802.461014,-1620.937270
96264,-1802.477122,-1620.911988
96265,-1802.446560,-1620.974524
96266,-1802.439407,-1620.996691
96267,-1802.436811,-1620.993800
96268,-1802.430746,-1620.909651
96269,-1802.525884,-1621.132518
96270,-1802.480420,-1621.218152
96271,-1802.136738,-1621.912498
96272,-1802.318381,-1620.872536
96273,-1802.298237,-1620.938432
96274,-1802.332057,-1620.891530
96275,-1802.336811,-1620.931883
96276,-1802.342919,-1620.909873
96277,-1802.338077,-1620.804688
96278,-1802.343016,-1620.766314
96279,-1802.295174,-1620.747163
96280,-1802.321281,-1620.686032
96281,-1802.284501,-1620.729388
96282,-1802.295967,-1620.766894
96283,-1802.282114,-1620.748844
96284,-1802.279696,-1620.688827
96285,-1802.261137,-1620.678493
96286,-1802.360269,-1621.008516
96287,-1802.098178,-1621.893069
96288,-1802.308658,-1620.931079
96289,-1802.282651,-1620.948788
96290,-1802.370002,-1620.866768
96291,-1802.326873,-1620.901698
96292,-1802.317281,-1620.887426
96293,-1802.372579,-1620.750562
96294,-1802.322939,-1620.704979
96295,-1802.285498,-1620.741871
96296,-1802.275645,-1620.749419
96297,-1802.254673,-1620.680604
96298,-1802.438092,-1620.944178
96299,-1802.560853,-1621.213952
96300,-1802.489644,-1621.205185
96301,-1802.054822,-1621.922409
96302,-1802.308602,-1620.845563
96303,-1802.290754,-1620.982744
96304,-1802.357811,-1620.895729
96305,-1802.332315,-1620.912602
96306,-1802.325999,-1620.848891
96307,-1802.320103,-1620.734153
96308,-1802.356866,-1620.717454
96309,-1802.317342,-1620.814796
96310,-1802.570843,-1621.166668
96311,-1802.397604,-1620.925951
96312,-1802.513224,-1620.950136
96313,-1802.655192,-1621.774051
96314,-1802.493714,-1621.043407
96315,-1802.463209,-1621.529728
96316,-1802.018311,-1621.938194
96317,-1802.276447,-1620.976430
96318,-1802.300649,-1620.930620
96319,-1802.330314,-1620.927470
96320,-1802.350468,-1620.761319
96321,-1802.323352,-1620.845342
96322,-1802.355710,-1620.747333
96323,-1802.298188,-1620.661936
96324,-1802.258409,-1620.709337
96325,-1802.259412,-1620.741314
96326,-1802.277645,-1620.688740
96327,-1802.268792,-1620.669441
96328,-1802.255072,-1620.652460
96329,-1802.191789,-1620.653362
96330,-1802.173510,-1620.606177
96331,-1802.144657,-1620.584714
96332,-1802.132255,-1620.589586
96333,-1802.153717,-1620.597597
96334,-1802.415792,-1620.764596
96335,-1801.847650,-1621.725674
96336,-1802.293661,-1620.954505
96337,-1802.351155,-1620.877052
96338,-1802.338832,-1620.784815
96339,-1802.354418,-1620.750061
96340,-1802.347063,-1620.704998
96341,-1802.269272,-1620.669225
96342,-1802.278686,-1620.733336
96343,-1802.289101,-1620.681023
96344,-1802.228401,-1620.664516
96345,-1802.192033,-1620.630329
96346,-1802.498958,-1620.933503
96347,-1802.462560,-1620.971190
96348,-1802.524512,-1621.195402
