cadence,x,y
96014,226.338275,879.686811
96015,226.363115,879.666882
96016,226.372316,879.668956
96017,226.383730,879.682806
96018,226.406807,879.682789
96019,226.430292,879.672553
96020,226.433918,879.674945
96021,226.457578,879.662700
96022,226.265995,879.711739
96023,226.256625,879.717578
96024,226.280597,879.718527
96025,226.300214,879.698079
96026,226.299094,879.698046
96027,226.332726,879.701640
96028,226.313457,879.693508
96029,226.333166,879.691044
96030,226.333371,879.681713
96031,226.345272,879.696507
96032,226.374688,879.685258
96033,226.368567,879.682124
96034,226.129715,879.747798
96035,226.075817,879.762987
96036,226.093146,879.752551
96037,226.134706,879.735934
96038,226.142996,879.740610
96039,226.179046,879.727048
96040,226.190248,879.728537
96041,226.204475,879.728807
96042,226.245487,879.745967
96043,226.249640,879.729829
96044,226.253274,879.712790
96045,226.259867,879.715865
96046,226.259174,879.715241
96047,226.273741,879.713283
96048,226.276883,879.712823
96049,226.282283,879.707567
96050,226.308067,879.709501
96051,226.306247,879.699684
96052,226.312818,879.703980
96053,226.322436,879.699819
96054,226.325732,879.715060
96055,226.331765,879.688813
96056,226.319722,879.686779
96057,226.333742,879.685170
96058,226.332092,879.700728
96059,226.351911,879.689014
96060,226.354333,879.678177
96061,226.349765,879.674669
96062,226.361896,879.688711
96063,226.376111,879.679173
96064,226.389138,879.681515
96065,226.399315,879.680963
96066,226.418349,879.698425
96067,226.429081,879.677535
96068,226.430880,879.660677
96069,226.458509,879.668896
96071,226.114683,879.743718
96072,226.083463,879.771104
96073,226.081322,879.759933
96074,226.148093,879.731711
96075,226.175689,879.733948
96076,226.189007,879.724207
96077,226.219999,879.728514
96078,226.233451,879.721854
96079,226.241484,879.717469
96080,226.250620,879.717309
96081,226.262363,879.709464
96082,226.277965,879.703519
96083,226.296160,879.697658
96084,226.321168,879.695704
96085,226.328815,879.686491
96086,226.338701,879.689203
96087,226.346194,879.689361
96088,226.353922,879.689371
96089,226.363690,879.681877
96090,226.377506,879.672800
96091,226.406808,879.687757
96092,226.410622,879.667529
96093,226.421247,879.657779
96094,226.209193,879.726998
96095,226.183959,879.707997
96096,226.234628,879.734383
96097,226.240866,879.731021
96098,226.257424,879.717036
96099,226.284877,879.704510
96100,226.281428,879.709423
96101,226.284308,879.703543
96102,226.297621,879.698063
96103,226.302501,879.695142
96104,226.312978,879.690467
96105,226.324116,879.699627
96106,226.087513,879.762024
96107,226.072743,879.749219
96108,226.097598,879.753649
96109,226.092774,879.744040
96110,226.130521,879.741692
96111,226.145433,879.738477
96112,226.177001,879.730153
96113,226.189060,879.714821
96114,226.235523,879.730655
96115,226.243068,879.723011
96116,226.249395,879.711924
96117,226.254755,879.719515
96118,226.280290,879.701536
96119,226.292914,879.726732
96120,226.281027,879.697748
96121,226.304598,879.706222
96122,226.300509,879.696905
96123,226.318920,879.693718
96124,226.340537,879.693418
96125,226.354249,879.689318
96126,226.353301,879.680784
96127,226.369290,879.685084
96128,226.391451,879.674823
96129,226.377248,879.683526
96130,226.166361,879.725297
96131,226.180748,879.753244
96132,226.174186,879.734339
96133,226.212592,879.727198
96134,226.217440,879.737867
96135,226.230176,879.729297
96136,226.250228,879.721541
96137,226.260582,879.716202
96138,226.262921,879.707491
96139,226.281891,879.712467
96140,226.289419,879.706451
96141,226.322414,879.692240
96142,226.329923,879.704555
96143,226.337604,879.696538
96144,226.340394,879.690420
96145,226.365984,879.682980
96146,226.396973,879.681302
96147,226.394667,879.666809
96148,226.403512,879.675070
96149,226.412266,879.671091
96150,226.424838,879.666269
96151,226.430828,879.671553
96152,226.436619,879.671740
96153,226.466608,879.673862
96154,226.195927,879.722685
96155,226.165606,879.732522
96156,226.199141,879.727148
96157,226.225890,879.732857
96158,226.239806,879.723021
96159,226.262357,879.717602
96160,226.275510,879.701909
96161,226.290948,879.709781
96162,226.304774,879.702924
96163,226.322951,879.697643
96164,226.345790,879.694540
96165,226.351342,879.684261
96167,226.269760,879.688137
96168,226.254608,879.709654
96169,226.278200,879.704477
96170,226.274895,879.707273
96171,226.287179,879.706252
96172,226.297103,879.691429
96173,226.311788,879.684676
96174,226.329812,879.691905
96175,226.339876,879.683130
96176,226.348711,879.682987
96177,226.347252,879.691344
96178,226.157066,879.733416
96179,226.117984,879.741815
96180,226.141922,879.735556
96181,226.162420,879.722829
96182,226.208967,879.725343
96183,226.192674,879.726552
96184,226.211319,879.725227
96185,226.233781,879.732178
96186,226.237287,879.727298
96187,226.241099,879.725535
96188,226.258227,879.718178
96189,226.282005,879.698822
96190,226.288039,879.705440
96191,226.294422,879.705059
96192,226.290142,879.698473
96193,226.295940,879.700930
96194,226.304905,879.701387
96195,226.342200,879.677014
96196,226.342926,879.670834
96197,226.354779,879.696912
96198,226.358258,879.684321
96199,226.363540,879.686068
96200,226.378311,879.681462
96201,226.391243,879.680279
96202,226.216359,879.712556
96203,226.206289,879.741789
96204,226.222833,879.731851
96205,226.238918,879.720815
96206,226.255284,879.721686
96207,226.278307,879.724605
96208,226.295099,879.706297
96209,226.292530,879.699507
96210,226.295700,879.696954
96211,226.308397,879.690797
96212,226.312742,879.692279
96213,226.334025,879.690055
96214,226.103207,879.743626
96215,226.087298,879.757837
96216,226.118418,879.743049
96217,226.158626,879.741619
96218,226.174361,879.734046
96219,226.204864,879.717656
96220,226.244196,879.717753
96221,226.259789,879.720456
96222,226.270316,879.709540
96223,226.283649,879.716601
96224,226.290006,879.708942
96225,226.306272,879.706833
96226,226.326589,879.693014
96227,226.337918,879.690934
96228,226.338833,879.685372
96229,226.365202,879.693122
96230,226.362682,879.687683
96231,226.387724,879.673467
96232,226.394471,879.666423
96233,226.407608,879.668272
96234,226.431232,879.667690
96235,226.439325,879.668188
96236,226.469359,879.686099
96237,226.488716,879.661282
96238,226.195540,879.736523
96239,226.163595,879.734958
96240,226.219449,879.727762
96241,226.228833,879.728018
96242,226.246595,879.719087
96243,226.258364,879.713944
96244,226.277584,879.711264
96245,226.302684,879.708519
96246,226.310549,879.699682
96247,226.320878,879.692129
96248,226.339516,879.688066
96249,226.353268,879.695520
96250,226.106688,879.741184
96251,226.026981,879.783092
96252,226.043274,879.777685
96253,226.061311,879.771887
96254,226.083164,879.759441
96255,226.090666,879.748699
96256,226.133510,879.741847
96257,226.161522,879.739064
96258,226.210969,879.728319
96259,226.234737,879.731605
96260,226.258927,879.720373
96261,226.280197,879.708603
96263,226.057743,879.784456
96264,226.052043,879.774574
96265,226.064301,879.774916
96266,226.077794,879.750186
96267,226.087027,879.772602
96268,226.156042,879.740948
96269,226.170330,879.725973
96270,226.183700,879.713828
96271,226.219080,879.721665
96272,226.246288,879.706674
96273,226.241964,879.704194
96274,226.250607,879.714533
96275,226.264253,879.703582
96276,226.271284,879.713246
96277,226.283615,879.710367
96278,226.307530,879.692283
96279,226.323916,879.686100
96280,226.338538,879.691641
96281,226.349392,879.682607
96282,226.354057,879.692789
96283,226.367376,879.673762
96284,226.388077,879.672719
96285,226.415243,879.667546
96286,226.235481,879.711131
96287,226.233750,879.732781
96288,226.246733,879.719881
96289,226.272465,879.741599
96290,226.257848,879.720124
96291,226.280170,879.707837
96292,226.296070,879.695150
96293,226.309268,879.696279
96294,226.342439,879.693134
96295,226.350769,879.689898
96296,226.363982,879.686208
96297,226.408811,879.674857
96298,226.181256,879.717548
96299,226.175382,879.727073
96300,226.200223,879.732038
96301,226.236889,879.735283
96302,226.240073,879.726287
96303,226.260330,879.718501
96304,226.276582,879.711090
96305,226.291735,879.719111
96306,226.300873,879.710393
96307,226.296199,879.695631
96308,226.322419,879.689332
96309,226.350741,879.686320
96310,226.093590,879.749145
96311,226.088439,879.748338
96312,226.119251,879.738762
96313,226.152656,879.740792
96314,226.165962,879.732337
96315,226.221775,879.727031
96316,226.237532,879.726657
96317,226.257413,879.714374
96318,226.261576,879.710126
96319,226.282904,879.712026
96320,226.307318,879.710088
96321,226.296032,879.694014
96322,226.323702,879.693112
96323,226.344141,879.694151
96324,226.355413,879.681093
96325,226.384010,879.683942
96326,226.399631,879.676576
96327,226.414772,879.668214
96328,226.432240,879.675566
96329,226.476353,879.669440
96330,226.483722,879.665774
96331,226.494248,879.653790
96332,226.506300,879.649555
96333,226.529514,879.655040
96334,226.257517,879.717983
96335,226.241768,879.724830
96336,226.262062,879.712408
96337,226.292568,879.708218
96338,226.306250,879.700628
96339,226.308334,879.699401
96340,226.345116,879.698114
96341,226.371066,879.711933
96342,226.405413,879.671716
96343,226.403056,879.670029
96344,226.431028,879.660354
96345,226.451166,879.680706
96346,226.108435,879.763110
96347,226.093203,879.763524
96348,226.091587,879.747910
96349,226.182597,879.730601
96350,226.225007,879.724409
96351,226.251285,879.726848
96352,226.263200,879.714630
96353,226.306943,879.698578
96354,226.318461,879.700630
96355,226.327424,879.695168
96356,226.352460,879.680297
96357,226.371823,879.684400
96360,226.141076,879.741432
96361,226.171939,879.733979
96362,226.208587,879.722296
96363,226.226467,879.718979
96364,226.252092,879.717276
96365,226.263923,879.712982
96366,226.257695,879.711861
96367,226.269261,879.712851
96368,226.283450,879.708732
96369,226.309459,879.687336
96370,226.267628,879.724936
96371,226.101779,879.742983
96372,226.119399,879.729665
96373,226.144446,879.737000
96374,226.166495,879.734188
96375,226.204726,879.731166
96376,226.239094,879.729767
96377,226.244483,879.729003
96378,226.262810,879.715645
96379,226.257125,879.714675
96380,226.270098,879.718910
96381,226.268550,879.722198
96382,226.304355,879.736684
96383,226.323335,879.712959
96384,226.326801,879.698285
96385,226.368697,879.702782
96386,226.351057,879.677810
96387,226.386920,879.670993
96388,226.398985,879.677601
96389,226.406754,879.671362
96390,226.423914,879.670747
96391,226.436505,879.671503
96392,226.463592,879.667766
96393,226.506404,879.654631
96394,226.268358,879.700458
96395,226.288507,879.742501
96396,226.295810,879.719955
96397,226.312219,879.719393
96398,226.322195,879.699936
96399,226.334664,879.687512
96400,226.375107,879.678992
96401,226.357233,879.684400
96402,226.383190,879.675249
96403,226.421486,879.699094
96404,226.425190,879.695651
96405,226.440523,879.691052
96406,226.220004,879.714512
96407,226.234866,879.747655
96408,226.236053,879.741779
96409,226.243061,879.730136
96410,226.277951,879.715241
96411,226.282839,879.689859
96412,226.301673,879.705300
96413,226.328212,879.709630
96414,226.312996,879.707568
96415,226.319382,879.691819
96416,226.332010,879.698286
96417,226.348749,879.684492
96418,226.103266,879.742401
96419,226.015680,879.776843
96420,226.032109,879.785533
96421,226.038284,879.774924
96422,226.052377,879.767387
96423,226.062810,879.769579
96424,226.075579,879.755082
96425,226.102793,879.749560
96426,226.090855,879.767356
96427,226.110240,879.743231
96428,226.146849,879.735354
96429,226.142042,879.740186
96430,226.157879,879.728822
96431,226.175195,879.729723
96432,226.211572,879.731267
96433,226.226530,879.722676
96434,226.239199,879.714002
96435,226.264788,879.716412
96436,226.244840,879.708451
96437,226.283341,879.695872
96438,226.297863,879.698290
96439,226.319171,879.691648
96440,226.339413,879.687069
96441,226.348403,879.686566
96442,226.386544,879.683047
96443,226.396490,879.678371
96444,226.402267,879.669186
96445,226.425931,879.666844
96446,226.450335,879.667646
96447,226.480858,879.662887
96448,226.506379,879.664626
96449,226.520001,879.650835
96450,226.556210,879.644196
96451,226.581908,879.635031
96452,226.601250,879.625018
96453,226.620968,879.637118
96455,226.266592,879.716713
96456,226.295729,879.694364
96457,226.305222,879.690184
96458,226.342666,879.677790
96459,226.352642,879.669543
96460,226.355621,879.678591
96461,226.367165,879.684495
96462,226.399460,879.677851
96463,226.402080,879.673739
96464,226.430964,879.666158
96465,226.456473,879.672302
96466,226.202845,879.715759
96467,226.150632,879.732551
96468,226.154792,879.742104
96469,226.191981,879.724890
96470,226.235790,879.723906
96471,226.250782,879.706805
96472,226.267686,879.707698
96473,226.283585,879.717977
96474,226.275713,879.714902
96475,226.269900,879.710259
96476,226.292397,879.704111
96477,226.294228,879.706506
96478,226.223215,879.733287
96479,226.002323,879.783538
96480,226.037986,879.768499
96481,226.030652,879.780289
96482,226.041820,879.780535
96483,226.038948,879.783766
96484,226.069802,879.764280
96485,226.079183,879.741043
96486,226.109948,879.738068
96487,226.110144,879.733170
96488,226.149998,879.736291
96489,226.173942,879.723894
96490,226.178988,879.725984
96491,226.211249,879.725337
96492,226.230577,879.723167
96493,226.248318,879.716784
96494,226.260129,879.714395
96495,226.267565,879.712265
96496,226.279688,879.720755
96497,226.286274,879.701363
96498,226.302670,879.687565
96499,226.323252,879.689081
96500,226.351244,879.686052
96501,226.351562,879.679287
96502,226.066105,879.765456
96503,226.053972,879.763443
96504,226.066237,879.761040
96505,226.085947,879.750675
96506,226.110945,879.748117
96507,226.161226,879.726081
96508,226.167953,879.728045
96509,226.177780,879.728495
96510,226.184012,879.723609
96511,226.213195,879.721491
96512,226.226038,879.731451
96513,226.246151,879.718910
96514,226.261563,879.713380
96515,226.278505,879.705631
96516,226.282078,879.713860
96517,226.291739,879.708686
96518,226.326624,879.707760
96519,226.318029,879.693816
96520,226.331899,879.690887
96521,226.354525,879.690575
96522,226.370914,879.677887
96523,226.390363,879.674381
96524,226.403867,879.681324
96525,226.406138,879.669440
96526,226.077972,879.764885
96527,226.090693,879.759049
96528,226.097443,879.742397
96529,226.152027,879.734998
96530,226.172989,879.729606
96531,226.203360,879.720436
96532,226.243604,879.719214
96533,226.259351,879.716728
96534,226.287091,879.699442
96535,226.323531,879.708994
96536,226.334781,879.703407
96537,226.357183,879.684771
96538,226.351623,879.684064
96539,226.393416,879.675291
96540,226.403371,879.681298
96541,226.413670,879.664154
96542,226.424550,879.675983
96543,226.456333,879.661006
96544,226.485388,879.661646
96545,226.498980,879.656240
96546,226.533971,879.650729
96547,226.554489,879.642684
96548,226.558754,879.645096
96549,226.602167,879.628838
96551,226.099955,879.725928
96552,226.098225,879.751021
96553,226.112586,879.734999
96554,226.154690,879.741831
96555,226.161886,879.736731
96556,226.172864,879.734084
96557,226.192333,879.726459
96558,226.231931,879.721517
96559,226.239825,879.715144
96560,226.242509,879.715860
96561,226.254791,879.711951
96562,226.263856,879.714808
96563,226.264321,879.712072
96564,226.282800,879.708127
96565,226.294110,879.704141
96566,226.305732,879.683460
96567,226.318849,879.690387
96568,226.312800,879.697307
96569,226.331429,879.682804
96570,226.338242,879.687554
96571,226.343515,879.687648
96572,226.361316,879.677920
96573,226.378628,879.664456
96574,226.058534,879.762841
96575,226.063016,879.755967
96576,226.077938,879.760453
96577,226.085597,879.759877
96578,226.112697,879.727198
96579,226.144651,879.720754
96580,226.124753,879.741928
96581,226.159963,879.729764
96582,226.177962,879.724887
96583,226.187667,879.740064
96584,226.198354,879.721253
96585,226.230365,879.721299
96586,226.246529,879.714308
96587,226.256140,879.712928
96588,226.267931,879.702942
96589,226.260521,879.704384
96590,226.319882,879.700144
96591,226.315316,879.678581
96592,226.322233,879.690346
96593,226.344742,879.682452
96594,226.354386,879.679480
96595,226.366781,879.677786
96596,226.414482,879.680362
96597,226.421563,879.695457
96598,226.110558,879.750441
96599,226.111179,879.733657
96600,226.162012,879.757606
96601,226.168304,879.717625
96602,226.199671,879.730651
96603,226.225530,879.720305
96604,226.230326,879.718126
96605,226.239440,879.716993
