cadence,x,y
95660,4205.921365,2047.673102
95661,4205.932404,2047.688763
95662,4205.222805,2048.065960
95663,4205.150725,2048.041554
95664,4205.220937,2048.079465
95665,4205.675383,2048.731833
95666,4205.686194,2048.726946
95667,4205.531007,2048.517553
95668,4205.294629,2048.231451
95669,4205.264962,2048.088752
95670,4205.277450,2048.112871
95671,4205.191958,2047.991265
95672,4205.147132,2048.014955
95673,4205.148957,2047.920788
95674,4205.172602,2047.975179
95675,4205.169131,2047.991016
95676,4205.214299,2047.978444
95677,4205.261659,2048.070861
95678,4205.374512,2048.179025
95679,4205.295733,2047.929613
95680,4205.521359,2048.387180
95681,4205.518240,2048.303798
95682,4205.353042,2047.877234
95683,4205.332085,2048.636603
95684,4205.173572,2048.777464
95685,4205.158380,2048.958331
95706,4205.626662,2047.921573
95707,4205.687603,2047.827133
95708,4205.665237,2047.913267
95709,4205.730156,2047.791353
95710,4205.720884,2047.708003
95711,4205.749005,2047.787624
95715,4205.825085,2047.728465
95716,4205.804688,2047.747251
95717,4205.826973,2047.810029
95718,4205.836816,2047.694545
95719,4205.844586,2047.764994
95720,4205.848511,2047.765911
95721,4205.917625,2047.687269
95722,4205.440540,2048.302869
95723,4205.212114,2048.038941
95724,4205.289117,2048.098720
95725,4205.430506,2048.308672
95726,4205.440841,2048.065084
95727,4205.274692,2048.934609
95728,4205.450006,2048.096750
95729,4205.412940,2048.231835
95730,4205.319055,2047.933309
95731,4205.350613,2047.953707
95732,4205.426372,2048.181822
95733,4205.424086,2048.221292
95734,4205.454383,2048.524147
95735,4204.820096,2048.794738
95736,4204.640829,2048.994459
95737,4205.252231,2048.841234
95738,4205.414367,2047.881290
95739,4205.449947,2047.881909
95740,4205.477668,2047.927331
95741,4205.451297,2047.976621
95742,4205.514573,2047.905053
95743,4205.552659,2047.875894
95744,4205.582667,2047.951355
95745,4205.604217,2047.834666
95746,4205.653119,2047.889903
95747,4205.638603,2047.932636
95748,4205.675439,2047.838053
95749,4205.687874,2047.810180
95750,4205.716676,2047.814080
95751,4205.755650,2047.812735
95752,4205.765352,2047.794098
95753,4205.765048,2047.766722
95754,4205.734194,2047.724619
95755,4205.847370,2047.740459
95756,4205.837294,2047.767920
95757,4205.854682,2047.767757
95758,4205.410938,2047.911513
95759,4205.136969,2047.989715
95760,4205.170218,2047.998893
95761,4205.167687,2047.953746
95762,4205.233261,2048.035636
95763,4205.256492,2048.086046
95764,4205.410020,2048.800231
95765,4205.076987,2049.126405
95766,4205.276785,2048.021981
95767,4205.326135,2047.919566
95768,4205.252484,2048.699633
95769,4205.508899,2048.133718
95770,4204.957011,2048.885977
95771,4204.946613,2049.067500
95772,4205.430383,2047.918507
95773,4205.480744,2048.034632
95774,4205.543942,2047.965790
95775,4205.587660,2047.966070
95776,4205.631165,2047.924143
95777,4205.623373,2047.833947
95778,4205.726881,2047.818104
95779,4205.728126,2047.812599
95780,4205.844436,2047.770173
95781,4205.818294,2047.728185
95783,4205.640093,2047.932488
95784,4205.684500,2047.821557
95785,4205.705553,2047.822322
95786,4205.768995,2047.814657
95787,4205.745057,2047.744014
95788,4205.817826,2047.798723
95789,4205.818880,2047.710541
95790,4205.835838,2047.780038
95791,4205.861587,2047.808371
95792,4205.874446,2047.807591
95793,4205.897007,2047.783493
95794,4205.473030,2047.980073
95795,4205.352069,2048.945919
95796,4205.461854,2048.522224
95797,4205.372908,2048.990686
95798,4205.507261,2048.348308
95799,4205.316331,2048.754663
95800,4205.312425,2048.588664
95801,4205.161297,2048.874004
95802,4205.425606,2047.902962
95803,4205.392037,2047.969761
95804,4205.375451,2047.897143
95805,4205.508687,2047.871129
95806,4205.514863,2047.874827
95807,4205.591239,2047.893864
95808,4205.612015,2047.948479
95809,4205.639701,2047.966412
95810,4205.657659,2047.849179
95811,4205.708888,2047.797670
95812,4205.744184,2047.755573
95813,4205.833939,2047.861180
95814,4205.862128,2047.723518
95815,4205.843727,2047.749495
95816,4205.871225,2047.775302
95817,4205.886411,2047.738183
95818,4205.408915,2048.068829
95819,4205.498493,2048.162095
95820,4205.334995,2048.958940
95821,4205.449178,2048.540715
